url,label,domain,subdomain,tld,domain_len,subdomain_count,path_len,path_token_count,path_entropy,path_digit_ratio,url_len,has_at_symbol,hyphen_count,param_count,is_https,domain_age_days,domain_exp_days
hlllps.view.online.reader.google.drive.com.koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/2d4a2f370e7938cfe91af49d6220700b/,0,koopdesignworks,hlllps.view.online.reader.google.drive.com,com,15,7,143,8,4.624423924086791,0.14685314685314685,143,0,0,0,0,-1,-1
latest.open.tips,0,open,latest,tips,4,1,16,1,3.202819531114783,0.0,16,0,0,0,0,2058,133
https://www.cm.mloescb.com,0,mloescb,www.cm,com,7,2,0,0,0.0,0.0,26,0,0,0,1,-1,-1
legacy.com/obituaries/lubbockonline/obituary.aspx?n=kenneth-tobey&pid=151543375,1,legacy,,com,6,0,49,4,4.157891926048797,0.0,79,0,1,2,0,11548,96
rcknr.io/CAZUZAEXK,0,rcknr,,io,5,0,18,2,3.8365916681089787,0.0,18,0,0,0,0,211,153
classmates.com/yearbooks/Arthur-L-Johnson-Regional-High-School/102010,1,classmates,,com,10,0,69,4,4.564995565995301,0.08695652173913043,69,0,5,0,0,11260,61
https://lejia99.cn/jp,0,lejia99,,cn,7,0,3,1,1.584962500721156,0.0,21,0,0,0,1,497,232
dandrcanal.com/,1,dandrcanal,,com,10,0,15,1,3.1898980954642875,0.0,15,0,0,0,0,9035,95
lahistory.org/site39.php,1,lahistory,,org,9,0,24,2,3.918295834054489,0.08333333333333333,24,0,0,0,0,7941,1190
tools.ietf.org/html/rfc2936,1,ietf,tools,org,4,1,27,3,4.032303242743952,0.14814814814814814,27,0,0,0,0,11145,178
drupal7.domaindemo.net,0,domaindemo,drupal7,net,10,1,22,1,3.6978458230844122,0.045454545454545456,22,0,0,0,0,5066,47
wikimapia.org/10205824/Southwest-Airlines-Flight-1455-crash,1,wikimapia,,org,9,0,59,3,4.661641354153236,0.2033898305084746,59,0,4,0,0,7170,499
umt.net.ua/language/jfkfireidjd/dfnbvcbvcc/ertyuijnbvcx/dfdfdffd/silitr/t-online/extend.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;login=&amp;loginID=&amp;.rand=13InboxLi,0,umt,,net.ua,3,0,91,9,4.38407798209971,0.0,288,0,1,11,0,4617,495
indstrengthmail.co.uk/concept/direct_script.php,0,indstrengthmail,,co.uk,15,0,47,3,4.1026988313047115,0.0,47,0,0,0,0,-1,-1
kat-tun.freedownloadmp3.net/,1,freedownloadmp3,kat-tun,net,15,1,28,1,4.012188403968661,0.03571428571428571,28,0,1,0,0,7373,-69
zazzle.com/oakland_invaders_tshirt-235220448994032796,1,zazzle,,com,6,0,53,2,4.7040588978369655,0.33962264150943394,53,0,1,0,0,9685,401
www.elgiroscopio.com/wp-content/asbbank.co.nz.html,0,elgiroscopio,www,com,12,1,50,3,4.166370130156181,0.0,50,0,1,0,0,-1,-1
paguntaka.org/2010/05/09/iron-ore-company-of-canada-approved-mining-investment-by-rio-tinto-for-iron-ore-expansion-program-in-canada/,1,paguntaka,,org,9,0,133,5,4.224466782828713,0.06015037593984962,133,0,17,0,0,885,210
https://dynasty-scans.com/,1,dynasty-scans,,com,13,0,1,0,-0.0,0.0,26,0,1,0,1,5742,101
sumotorrent.com/fr/details/3215127/[xtremespeeds-net]-Hercules-The-Legendary-Journeys-Season-5-Episodes-01-11.html,1,sumotorrent,,com,11,0,114,5,4.653004550880501,0.10526315789473684,114,0,10,0,0,1383,77
polski.16mb.com,0,16mb,polski,com,4,1,15,1,3.506890595608519,0.13333333333333333,15,0,0,0,0,8461,304
heleneandninaestates.com,0,heleneandninaestates,,com,20,0,24,1,3.403107168362811,0.0,24,0,0,0,0,3874,143
wwe.com/inside/harley-race-camp,1,wwe,,com,3,0,31,3,4.0022680844408445,0.0,31,0,2,0,0,11065,256
brainyhistory.com/topics/e/england.html,1,brainyhistory,,com,13,0,39,4,4.162980744225907,0.0,39,0,0,0,0,8047,353
https://blogs.constantcontact.com/social-seo-tips/,1,constantcontact,blogs,com,15,1,17,1,3.3371753411230767,0.0,50,0,2,0,1,9846,1475
https://storage.googleapis.com/265906/a/go.html?id=2005046639&key=9c9929b217453b3c5f7c,0,googleapis,storage,com,10,1,17,3,3.6901165175936645,0.35294117647058826,86,0,0,2,1,7537,132
banciaservicio.com,0,banciaservicio,,com,14,0,18,1,3.4193819456463714,0.0,18,0,0,0,0,-1,-1
http://www.accossaaeen.aaseaensaccen.ostzoh.top/,0,ostzoh,www.accossaaeen.aaseaensaccen,top,6,3,1,0,-0.0,0.0,48,0,0,0,0,-1,-1
travels.com/kent-wa-us/,1,travels,,com,7,0,23,2,4.001822825622231,0.0,23,0,2,0,0,11358,2885
boxofficemojo.com/movies/?id=zokkomon.htm,1,boxofficemojo,,com,13,0,25,2,3.4332696895151082,0.0,41,0,0,1,0,9561,300
https://akshartours.com/amadeus/vendor/amabnl/amadeus-ws-client/tests/Amadeus/Client/Params/regional/527f723fbf2c73d16709963f13593c1a/Connexion.php?cmd=_Connexion&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,0,akshartours,,com,11,0,124,11,4.763498314308682,0.18548387096774194,236,0,2,2,1,8083,1778
opednews.com/articles/Son-of-the-Morning-Star-C-by-GLloyd-Rowsey-080922-83.html,1,opednews,,com,8,0,79,3,4.715173711640805,0.10126582278481013,79,0,10,0,0,8251,149
scbmns.com,0,scbmns,,com,6,0,10,1,2.721928094887362,0.0,10,0,0,0,0,-1,-1
http://www.urbandictionary.com/define.php?term=Voltaire%27s%20Angry%20Glove,1,urbandictionary,www,com,15,1,11,1,3.095795255000934,0.0,75,0,0,1,0,8736,1855
talkshows.about.com/od/ellendegeneres/gr/EllenShow.htm,1,about,talkshows,com,5,1,54,5,4.15034670745802,0.0,54,0,0,0,0,9683,178
http://update.amazons-co-jp.buzz/,0,amazons-co-jp,update,buzz,13,1,1,0,-0.0,0.0,33,0,2,0,0,-1,-1
lead411.com/Ralph_Silva_6753119.html,1,lead411,,com,7,0,36,2,4.371178126382215,0.2777777777777778,36,0,0,0,0,8902,228
palqponlineionl.000webhostapp.com,0,000webhostapp,palqponlineionl,com,13,1,33,1,3.8848588918890474,0.09090909090909091,33,0,0,0,0,3413,1334
thespiannet.com/actresses/W/wiest_dianne/dianne_wiest.shtml,1,thespiannet,,com,11,0,59,5,3.911784152116182,0.0,59,0,0,0,0,9703,158
us.blackberry.com/newsroom/success/videotron.jsp,1,blackberry,us,com,10,1,48,4,4.1551876989901,0.0,48,0,0,0,0,11195,128
stuffaboutnames.com/walker/actors.htm,1,stuffaboutnames,,com,15,0,37,3,4.013111135723804,0.0,37,0,0,0,0,-1,-1
188.166.204.157,0,188.166.204.157,,,15,0,15,1,3.0062389286533895,0.8,15,0,0,0,0,-1,-1
kirkworkz.net,0,kirkworkz,,net,9,0,13,1,3.180832987205441,0.0,13,0,0,0,0,-1,-1
kansas.sportsvite.com/sports/IceHockey,1,sportsvite,kansas,com,10,1,38,3,3.9380738947378657,0.0,38,0,0,0,0,8026,374
https://www2.anazaon.co.jp.login.liuxingyu100.cn/,0,liuxingyu100,www2.anazaon.co.jp.login,cn,12,5,1,0,-0.0,0.0,49,0,0,0,1,307,57
answers.com/topic/carleton-young,1,answers,,com,7,0,32,3,4.077819531114783,0.0,32,0,1,0,0,10709,817
sabong.net.ph/forum/showthread.php?t=41266,1,sabong,,net.ph,6,0,34,3,4.02085512047121,0.0,42,0,0,1,0,-1,-1
dexteriscool.in/images/citawork/cp.php?m=login,0,dexteriscool,,in,12,0,38,4,4.14860021052734,0.0,46,0,0,1,0,-1,-1
www.sabayoi.ac.th/counter/?ad=1kbstrnknbpywzq6dfqgr71nwcgsdpkrav&id=a53zzaa6rhr1fzclbid-y07kwh4rbigws8rjlm2163-ztniez4vd0qoqnuxjjn0c1g1ogwtyesmy2br8aujcagvprl2hyzuj&rnd=01,0,sabayoi,www,ac.th,7,1,26,2,3.8441065448145384,0.0,171,0,2,3,0,6759,1640
thecup.us/2010-usasa-qualifying-region-i-tournament-bracket-unveiled/,1,thecup,,us,6,0,69,2,4.441716762710133,0.057971014492753624,69,0,7,0,0,5901,307
http://anazno.co.ip.liurun.club/A28I3u49Ae.php?A39q7iEr=*,0,liurun,anazno.co.ip,club,6,3,15,1,3.640223928941852,0.3333333333333333,57,0,0,1,0,-1,-1
supportposteinf.info,0,supportposteinf,,info,15,0,20,1,3.3464393446710154,0.0,20,0,0,0,0,-1,-1
mabawamathare.org/WEAbCT.php,0,mabawamathare,,org,13,0,28,2,3.9641534765420037,0.0,28,0,0,0,0,-1,-1
2385paypal67773.techniicall.com/53182008906007087457?cmd=x526s516i506r5y5g5f6s516x515y5b6z5a6r556r5j4t5b6s5,0,techniicall,2385paypal67773,com,11,1,52,2,4.300555342766645,0.5576923076923077,107,0,0,1,0,-1,-1
asbestosclaims.org/uss-lockwood--4-1057.html,1,asbestosclaims,,org,14,0,44,2,4.325924732707134,0.11363636363636363,44,0,4,0,0,8160,240
www.drebeatsoutletcheap.com/,0,drebeatsoutletcheap,www,com,19,1,28,1,3.896291529045928,0.0,28,0,0,0,0,-1,-1
mxp2143.com,0,mxp2143,,com,7,0,11,1,3.2776134368191157,0.36363636363636365,11,0,0,0,0,-1,-1
facebook.com/mattphilo,1,facebook,,com,8,0,22,2,3.73215889136457,0.0,22,0,0,0,0,10396,3118
https://server.jxcx.shop/powan,0,jxcx,server,shop,4,1,6,1,2.584962500721156,0.0,30,0,0,0,1,-1,-1
ganss.kr,0,ganss,,kr,5,0,8,1,2.75,0.0,8,0,0,0,0,-1,-1
wrestling911.com/viewtopic.php?t=7101&amp;p=37588,1,wrestling911,,com,12,0,30,2,4.123231428797621,0.1,49,0,0,2,0,5976,597
'wldzb.cn/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fbxvkhzzus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',0,'wldzb,,cn,6,0,13,2,3.546593564294939,0.0,115,0,1,3,0,-1,-1
thietbikhachsan.vn/PayPal/PPPPPPPP/details.php?cmd=_account,0,thietbikhachsan,,vn,15,0,46,4,3.804136218452647,0.0,59,0,0,1,0,-1,-1
infinitysystemsconsult.com/www.paypal.com.fr.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80e263663d3faed55a50d34b4bf50870803/paypal/1c4bb5b74d36de78888ecd16db4e5bd3,0,infinitysystemsconsult,,com,22,0,166,4,4.744109160675256,0.2710843373493976,166,0,0,0,0,-1,-1
http://smbc-cacd.zdfcc.com/,0,zdfcc,smbc-cacd,com,5,1,1,0,-0.0,0.0,27,0,1,0,0,773,322
www.babinet.cz/avatars/19889/hires/dir/73d3d95ea25d13713cfb446dec86e8d5/,0,babinet,www,cz,7,1,72,6,4.499398182347378,0.3333333333333333,72,0,0,0,0,9151,344
ns1.jayshreeindia.com/icons/.cgi-bin/wu/asp/regLogin/index.html,0,jayshreeindia,ns1,com,13,1,63,7,4.363143662044187,0.015873015873015872,63,0,1,0,0,2246,310
videosurf.com/lee-mack-109008,1,videosurf,,com,9,0,29,2,4.2541956501507805,0.20689655172413793,29,0,2,0,0,1146,314
recipesandthings.com/images/0176522013/3853935958353/,0,recipesandthings,,com,16,0,53,4,4.4187869076716115,0.4339622641509434,53,0,0,0,0,770,325
baseballlibrary.com/ballplayers/player.php?name=Frank_ORourke_1891,1,baseballlibrary,,com,15,0,42,3,3.6144356498488293,0.0,66,0,0,1,0,3439,212
amazon.com/One-Live-Kiss/dp/B001IBEQP0,1,amazon,,com,6,0,38,4,4.523986065961298,0.10526315789473684,38,0,2,0,0,11275,411
cac.mcgill.ca/safdie/,1,mcgill,cac,ca,6,1,21,2,3.403989446485262,0.0,21,0,0,0,0,9103,484
http://i2.cdn.turner.com/cnn/2016/images/06/27/report_of_the_benghazi_select_committee_democratic_members-honoring_cour....pdf,1,turner,i2.cdn,com,6,2,102,6,4.4813181043384,0.0784313725490196,126,0,1,0,0,11437,616
classmates.com/directory/school/Oak%20Park%20High%20School?org=21205561,1,classmates,,com,10,0,58,4,4.3682632710946745,0.10344827586206896,71,0,0,1,0,11260,61
91.239.24.131:6892,0,91.239.24.131,,,13,0,18,1,3.0021722231837638,0.7777777777777778,18,0,0,0,0,-1,-1
antica.co/en/wp-content/themes/antica/js/dir/672b82f9736faacc35c2351cbe96eca9/,0,antica,,co,6,0,78,8,4.404834232562224,0.23076923076923078,78,0,1,0,0,5532,311
http://mimaxib180.temp.swtest.ru/,0,swtest,mimaxib180.temp,ru,6,2,1,0,-0.0,0.0,33,0,0,0,0,4293,89
https://fresh.congtacvienvietbai.com/sable,0,congtacvienvietbai,fresh,com,18,1,6,1,2.584962500721156,0.0,42,0,0,0,1,987,108
mpoi.net,0,mpoi,,net,4,0,8,1,3.0,0.0,8,0,0,0,0,3340,311
city-data.com/city/Cleveland-Ohio.html,1,city-data,,com,9,0,38,3,4.063202513215852,0.0,38,0,2,0,0,8059,706
mudassarwaseem.com,0,mudassarwaseem,,com,14,0,18,1,3.266332639970623,0.0,18,0,0,0,0,-1,-1
http://www.slideserve.com/bree/traffic-collision-avoidance-system,1,slideserve,www,com,10,1,40,2,4.027567157116929,0.0,65,0,3,0,0,6367,937
ldsgenesisgroup.org/nwmuseum.html,1,ldsgenesisgroup,,org,15,0,33,2,3.9225895736416696,0.0,33,0,0,0,0,7997,38
huntforjustice.com/,1,huntforjustice,,com,14,0,19,1,3.826874881864638,0.0,19,0,0,0,0,7170,134
http://copyprintduplicate.com/microsoftos/Signintooffice365.html,0,copyprintduplicate,,com,18,0,35,2,4.011585431837431,0.08571428571428572,64,0,0,0,0,-1,-1
https://rrzbzay.cn,0,rrzbzay,,cn,7,0,0,0,0.0,0.0,18,0,0,0,1,-1,-1
http://takesaspark.com/wp-active/minx/png/secure/filewords/index.php,0,takesaspark,,com,11,0,46,6,4.221946673862943,0.0,68,0,1,0,0,-1,-1
http://www.ugalleryfurniture.com/dhl/auto/others/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,0,ugalleryfurniture,www,com,17,1,23,4,3.6211755429194707,0.0,255,0,0,14,0,4388,359
densetek.com,0,densetek,,com,8,0,12,1,3.188721875540867,0.0,12,0,0,0,0,2815,106
www.liv.ac.uk/HPC/HPFpage.html,1,liv,www,ac.uk,3,1,30,3,4.148394345536404,0.0,30,0,0,0,0,10636,-1
rtdesigns.ca/pabl/pabl/pabl/,0,rtdesigns,,ca,9,0,28,4,3.655045546825804,0.0,28,0,0,0,0,5169,309
promocaoyrmaisquebom.3eeweb.com/Produtos/cadastro3.html,0,3eeweb,promocaoyrmaisquebom,com,6,1,55,3,4.1699198865593745,0.03636363636363636,55,0,0,0,0,5168,310
https://kitekomotion.com/index.php?id=example@example,0,kitekomotion,,com,12,0,10,1,3.1219280948873624,0.0,53,1,0,1,1,-1,-1
article.wn.com/view/2011/04/12/Ballymena_boy_Joe_McCudden_saves_mum_after_stairs_fall/,1,wn,article,com,2,1,86,6,4.592467116298441,0.09302325581395349,86,0,0,0,0,11133,3112
my.screenname.aol.com-cqr-login-login.ps-sitedomain-help.aol.com-sitestate-origurl-3dhttp3a-help.aol.com-help.e-trakkafasteners.co.uk/_cqr/,0,e-trakkafasteners,my.screenname.aol.com-cqr-login-login.ps-sitedomain-help.aol.com-sitestate-origurl-3dhttp3a-help.aol.com-help,co.uk,17,9,139,2,4.330936804806289,0.014388489208633094,139,0,11,0,0,-1,-1
http://rbelectricidad.cl/ihrfall97575601191934123&amp;cgi3-viewkontakt-97575601191934123-007acctpagetype-97575601191934123=418590-problema&amp;ebay@topware.com.html,0,rbelectricidad,,cl,14,0,29,1,4.073329701949521,0.5862068965517241,164,1,5,2,0,4248,864
http://awesometime4you.com/wp-admin/js/cmfr/d4c0bf7864f5b49696680517f4c0dd5f/certificatclients.php,0,awesometime4you,,com,15,0,72,5,4.591470272390304,0.2916666666666667,98,0,1,0,0,-1,-1
larrymears.tripod.com/vecta.htm,1,tripod,larrymears,com,6,1,31,2,3.8890495359141695,0.0,31,0,0,0,0,11308,378
spoke.com/info/pF9wbuk/LorenaMoreno,1,spoke,,com,5,0,35,4,4.107156230921613,0.02857142857142857,35,0,0,0,0,10506,814
ecexecutivesearch.com/sucsess/applemail/securityapple/customs,0,ecexecutivesearch,,com,17,0,61,5,3.8454855428737402,0.0,61,0,0,0,0,8455,310
msuagr.com/,1,msuagr,,com,6,0,11,1,3.2776134368191157,0.0,11,0,0,0,0,319,45
careers-jobs-dgifyjsfuqih.cakra-app.com,0,cakra-app,careers-jobs-dgifyjsfuqih,com,9,1,39,1,4.233618885307021,0.0,39,0,3,0,0,-1,-1
gt-i9250.com/,1,gt-i9250,,com,8,0,13,1,3.7004397181410926,0.3076923076923077,13,0,1,0,0,-1,-1
https://srnbc-card.com.gcrlhb.bar,0,gcrlhb,srnbc-card.com,bar,6,2,0,0,0.0,0.0,33,0,1,0,1,-1,-1
hockeydraftcentral.com/1981/81052.html,1,hockeydraftcentral,,com,18,0,38,3,4.346225868535943,0.23684210526315788,38,0,0,0,0,9367,494
server.security.hotelneelgiri.com/access/MGen/F2e24ee545f9cfbb36cf967bde16fdab8?dispatch=9Kt8zLMByIQp9FnyIUQEMOz4NFKK9lCj55rFRegqW6P6MdFv8v,0,hotelneelgiri,server.security,com,13,2,79,4,4.663921570688056,0.189873417721519,139,0,0,1,0,-1,-1
mxp2039.com,0,mxp2039,,com,7,0,11,1,3.2776134368191157,0.36363636363636365,11,0,0,0,0,-1,-1
icehockey.wikia.com/wiki/Clarence_Schmalz_Cup,1,wikia,icehockey,com,5,1,45,3,4.186762964036329,0.0,45,0,0,0,0,7950,450
ebay.com/sch/sis.html?_nkw=CANTON+OHIO+OH+POST+OFFICE+1907+POSTCARD+USPS,1,ebay,,com,4,0,21,3,3.6897037321995474,0.0,72,0,0,1,0,10999,3244
streema.com/radios/The_Bone_KSAN,1,streema,,com,7,0,32,3,4.226409765557392,0.0,32,0,0,0,0,6700,1264
akamaicss.com/,0,akamaicss,,com,9,0,14,1,3.0391486719030705,0.0,14,0,0,0,0,-1,-1
archives.lib.siu.edu/?p=collections/findingaid&id=2535&q=,1,siu,archives.lib,edu,3,2,21,1,3.6537567082870015,0.0,57,0,0,3,0,13379,684
www.hcontador.com.br/,0,hcontador,www,com.br,9,1,21,1,3.52257158913636,0.0,21,0,0,0,0,-1,-1
gaiaherbs.com/products/detail/17/Cinnamon-Bark-,1,gaiaherbs,,com,9,0,47,5,4.434818841399112,0.0425531914893617,47,0,2,0,0,10113,1208
tvguide.com/celebrities/eddie-griffin/bio/279270,1,tvguide,,com,7,0,48,5,4.211709439035872,0.125,48,0,1,0,0,11240,446
mediaarkansas.com/,1,mediaarkansas,,com,13,0,18,1,3.5032583347756456,0.0,18,0,0,0,0,-1,-1
https://www.she4free.cn/,0,she4free,www,cn,8,1,1,0,-0.0,0.0,24,0,0,0,1,454,275
youthkorner.com/original/login.php/,0,youthkorner,,com,11,0,35,3,3.9684490031423754,0.0,35,0,0,0,0,-1,-1
mailsdr50.cf,0,mailsdr50,,cf,9,0,12,1,3.584962500721156,0.16666666666666666,12,0,0,0,0,-1,-1
identity-process-update.cpimtelangana.com,0,cpimtelangana,identity-process-update,com,13,1,41,1,4.015611760504575,0.0,41,0,2,0,0,1322,138
https://northcountyluxuryrealestate.com/Lunosaisd/LUNO_2021,0,northcountyluxuryrealestate,,com,27,0,20,2,3.9219280948873627,0.2,59,0,0,0,1,3393,258
imdb.com/name/nm0974536/,1,imdb,,com,4,0,24,3,3.970175521464345,0.2916666666666667,24,0,0,0,0,10845,111
persianz.co.nz/images/stories/aol/update.html,0,persianz,,co.nz,8,0,45,5,4.091418651692923,0.0,45,0,0,0,0,-1,-1
https://glomediamarketinginstitute.com/24fbddfc7c582f0c4becfdb71a1a8ed8/confirm.html,0,glomediamarketinginstitute,,com,26,0,46,2,4.290321609248305,0.2826086956521739,84,0,0,0,1,-1,-1
https://www.rbcroyalbank.com/ways-to-bank/mobile/index.html,1,rbcroyalbank,www,com,12,1,31,3,4.15565155225257,0.0,59,0,2,0,1,9075,55
ferrisstatebulldogs.com/sports/mice/index,1,ferrisstatebulldogs,,com,19,0,41,4,4.104281809855787,0.0,41,0,0,0,0,5905,303
prospectpark.org/,1,prospectpark,,org,12,0,17,1,3.4104172527605194,0.0,17,0,0,0,0,10797,3083
providencehigh.org/phs_facts.jsp,1,providencehigh,,org,14,0,32,2,4.116729296672175,0.0,32,0,0,0,0,10450,507
http://peaumontreal.com/estate/index.php,0,peaumontreal,,com,12,0,17,2,3.4548223999466057,0.0,40,0,0,0,0,6127,81
identification-account-orange.web.app,0,web,identification-account-orange,app,3,1,37,1,3.884600662692359,0.0,37,0,2,0,0,2440,116
en.wikipedia.org/wiki/Aquarius,1,wikipedia,en,org,9,1,30,3,3.8565647621309544,0.0,30,0,0,0,0,9010,120
tempodeatitude.tv,0,tempodeatitude,,tv,14,0,17,1,3.219528282299547,0.0,17,0,0,0,0,-1,-1
genforum.genealogy.com/nadeau/page7.html,1,genealogy,genforum,com,9,1,40,3,4.006198332810095,0.025,40,0,0,0,0,9718,143
lawyers.justia.com/firm/rene-c-davidson-courthouse-self-help-center-11017,1,justia,lawyers,com,6,1,73,3,4.434276916161919,0.0684931506849315,73,0,7,0,0,8392,3295
thehungur.com,0,thehungur,,com,9,0,13,1,3.3927474104487847,0.0,13,0,0,0,0,-1,-1
https://www.neimenggucn.cn,0,neimenggucn,www,cn,11,1,0,0,0.0,0.0,26,0,0,0,1,495,234
youtube.com/watch?v=4VFlpOYgLf0,1,youtube,,com,7,0,17,2,3.616874605956222,0.0,31,0,0,1,0,7516,153
idea-text.com,0,idea-text,,com,9,0,13,1,3.3927474104487847,0.0,13,0,1,0,0,3625,27
emporis.com/application/?nav=building&lng=3&id=101555,1,emporis,,com,7,0,24,2,3.6572682296173893,0.0,53,0,0,3,0,9236,259
seeingredaz.wordpress.com/2011/10/28/nea%e2%80%99s-plan-to-indoctrinate-child-activists-thwarted/,1,wordpress,seeingredaz,com,9,1,97,5,4.526214941381848,0.13402061855670103,97,0,6,0,0,9326,2726
timescolonist.com/news/incumbent+Jean+Crowder+elected+Nanaimo+Cowichan/4712999/story.html,1,timescolonist,,com,13,0,89,5,4.4951620172637625,0.07865168539325842,89,0,0,0,0,9411,85
brianbrowne.com/,1,brianbrowne,,com,11,0,16,1,3.5,0.0,16,0,0,0,0,8828,302
kogieagleeyes.com/signin/vodafone_online-update.html,0,kogieagleeyes,,com,13,0,52,3,4.217066104491722,0.0,52,0,1,0,0,-1,-1
en.wikipedia.org/wiki/Louis-Hippolyte_Lafontaine,1,wikipedia,en,org,9,1,48,3,4.204448698502606,0.0,48,0,1,0,0,9010,120
goarich.org/docs/wetransfer/,0,goarich,,org,7,0,28,3,3.8248629576173565,0.0,28,0,0,0,0,-1,-1
simobil.si/en/network.cp2?cid=08686EC7-114A-E7A8-D138-9F64C0950D05&linkid=network&zid=E541497A-F3F5-F53B-BF59-6E1DBB318625,1,simobil,,si,7,0,25,3,3.973660689688186,0.04,122,0,8,3,0,10211,1726
isearch.com/searching.php?qloc=&showForm=name&qname=Gilles+Duceppe&refer=3338,1,isearch,,com,7,0,25,2,3.7034651896016473,0.0,77,0,0,4,0,10936,153
https://carolinalisportfolio.com/eBay.fr/ebay-community-fr.forums-de-discussion.infoindexxxx.php,0,carolinalisportfolio,,com,20,0,64,2,4.322123781480403,0.0,96,0,4,0,1,2024,166
cndoubleegret.com/admin/secure/cmd-login=870dcac37e414745bc4bf25f50508247/,0,cndoubleegret,,com,13,0,74,4,4.580462319088621,0.2972972972972973,74,0,1,0,0,6164,44
ncmarkers.com/Markers.aspx?ct=ddl&sp=search&k=Markers&sv=K-47%20-%20JOHN%20BETHUNE,1,ncmarkers,,com,9,0,26,2,3.6423714487439023,0.0,82,0,2,4,0,7074,230
ioffer.com/si/tod%2527s?price=1,1,ioffer,,com,6,0,23,3,3.8820451081368623,0.17391304347826086,31,0,0,1,0,9770,90
ultraboost-uncaged.us,0,ultraboost-uncaged,,us,18,0,21,1,3.7849418274376427,0.0,21,0,1,0,0,50,314
tvguide.com/celebrities/john-gray/185384,1,tvguide,,com,7,0,40,4,4.5841837197791895,0.15,40,0,1,0,0,11240,446
members.tripod.com/~Mortarach/DARKB.HTM,1,tripod,members,com,6,1,39,3,4.406821128952238,0.0,39,0,0,0,0,11308,378
creatingmusic.com/new/scales/index.html,1,creatingmusic,,com,13,0,39,4,4.060416641661804,0.0,39,0,0,0,0,9652,574
citizendia.org/Derek,1,citizendia,,org,10,0,20,2,3.746439344671016,0.0,20,0,0,0,0,1381,79
http://107.172.43.154/public/banks/tangerine/,0,107.172.43.154,,,14,0,24,3,3.720175521464345,0.0,45,0,0,0,0,-1,-1
canadiantheatre.com/dict.pl?term=Monette%2C%20Richard,1,canadiantheatre,,com,15,0,27,2,3.736006946447656,0.0,53,0,0,1,0,9848,377
www.topix.com/rss/business/computers.xml,1,topix,www,com,5,1,40,4,3.9398227820087555,0.0,40,0,0,0,0,11154,169
1795ece2044f7d3e77509a2fa36834e8.2180688.xyz,0,2180688,1795ece2044f7d3e77509a2fa36834e8,xyz,7,1,44,1,4.081495471294327,0.6590909090909091,44,0,0,0,0,-1,-1
https://cvonnect-login.chipper-chips.com/,0,chipper-chips,cvonnect-login,com,13,1,1,0,-0.0,0.0,41,0,2,0,1,-1,-1
uk-refund-ref64.com,0,uk-refund-ref64,,com,15,0,19,1,3.721611723969901,0.10526315789473684,19,0,2,0,0,-1,-1
https://irty4jgkgq.rest/jp,0,irty4jgkgq,,rest,10,0,3,1,1.584962500721156,0.0,26,0,0,0,1,-1,-1
kirafontana.com/,1,kirafontana,,com,11,0,16,1,3.452819531114783,0.0,16,0,0,0,0,1747,78
legal-dictionary.thefreedictionary.com/Harry+S.+Truman,1,thefreedictionary,legal-dictionary,com,17,1,54,2,4.279910826390421,0.0,54,0,1,0,0,8136,3186
https://my-ts3-cubic-login382.bocaratoncarpetcleaning.com/,0,bocaratoncarpetcleaning,my-ts3-cubic-login382,com,23,1,1,0,-0.0,0.0,58,0,3,0,1,6515,59
smcsamarakoon.asia.lk/Paypal_Virefication/,0,asia,smcsamarakoon,lk,4,1,42,2,4.023037065532881,0.0,42,0,0,0,0,-1,-1
eurotsl.com/resources/sync/pan/admin.php,0,eurotsl,,com,7,0,40,5,4.008694969562843,0.0,40,0,0,0,0,-1,-1
https://chuorun.com/,0,chuorun,,com,7,0,1,0,-0.0,0.0,20,0,0,0,1,-1,-1
https://t.co/PUXPrK6IMH,0,t,,co,1,0,11,1,3.2776134368191157,0.09090909090909091,23,0,0,0,1,5620,223
hfboards.com/showthread.php?t=917660,1,hfboards,,com,8,0,27,2,3.8380398168981547,0.0,36,0,0,1,0,9210,1381
c-f-c.cd/adev/img/gonow/DHL%20_%20EzyBill.html,0,c-f-c,,cd,5,0,46,5,4.708132064658601,0.08695652173913043,46,0,2,0,0,-1,-1
entertainment.ie/movie_review/Inside-I'm-Dancing/3511.htm,1,entertainment,,ie,13,0,57,4,4.257899882396017,0.07017543859649122,57,0,2,0,0,9385,111
https://anazon.co.jp.xzwege.buzz/?token=BNjAzMDA2b29SOXFp,0,xzwege,anazon.co.jp,buzz,6,3,1,0,-0.0,0.0,57,0,0,1,1,-1,-1
